sura,aya,n_words,n_chars,zscore_n_words,zscore_n_chars,is_z_anomaly
18,5,16,117,0.3151340413632744,0.17560755855113105,0
18,6,11,94,-0.19705733737457468,-0.1225309685481176,0
18,7,11,85,-0.19705733737457468,-0.23919387045651924,0
18,8,6,49,-0.7092487161124238,-0.7058454780901259,0
18,9,11,79,-0.19705733737457468,-0.3169691383954537,0
18,10,16,116,0.3151340413632744,0.162645013894642,0
18,11,7,57,-0.606810440364854,-0.6021451208382133,0
18,12,9,78,-0.4019338888697143,-0.32993168305194276,0
18,13,12,100,-0.09461906162700487,-0.044755700609183165,0
18,14,20,153,0.7248871443535537,0.6422591661847377,0
18,15,18,154,0.520010592858414,0.6552217108412267,0
18,16,19,155,0.6224488686059838,0.6681842554977159,0
18,17,34,246,2.1590230048195314,1.8477758192382212,0
18,18,23,212,1.0322019715962631,1.407049300917593,0
18,19,39,344,2.67121438355738,3.11810519557415,1
18,20,13,106,0.00781921412056495,0.033019567329751275,0
18,21,32,282,1.9541464533243915,2.314427426871828,0
18,22,34,296,2.1590230048195314,2.495903052062675,0
18,23,7,51,-0.606810440364854,-0.6799203887771477,0
18,24,18,115,0.520010592858414,0.14968246923815293,0
18,25,9,69,-0.4019338888697143,-0.44659458496034443,0
18,26,24,160,1.134640247343833,0.7329969787801612,0
18,27,16,105,0.3151340413632744,0.0200570226732622,0
18,28,34,245,2.1590230048195314,1.8348132745817323,0
18,29,29,243,1.646831626081682,1.808888185268754,0
18,30,12,91,-0.09461906162700487,-0.1614186025175848,0
18,31,28,241,1.5443933503341123,1.7829630959557758,0
18,32,15,139,0.21269576561570458,0.4607835409938907,0
18,33,11,100,-0.19705733737457468,-0.044755700609183165,0
18,34,13,101,0.00781921412056495,-0.031793155952694094,0
18,35,12,88,-0.09461906162700487,-0.20030623648705204,0
18,36,12,100,-0.09461906162700487,-0.044755700609183165,0
18,37,17,117,0.41757231711084425,0.17560755855113105,0
18,38,8,60,-0.5043721646172842,-0.5632574868687461,0
18,39,20,123,0.7248871443535537,0.2533828264900655,0
18,40,15,121,0.21269576561570458,0.22745773717708737,0
18,41,8,58,-0.5043721646172842,-0.5891825761817242,0
18,42,19,153,0.6224488686059838,0.6422591661847377,0
18,43,11,72,-0.19705733737457468,-0.40770695099087717,0
18,44,9,74,-0.4019338888697143,-0.38178186167789907,0
18,45,25,194,1.2370785230914028,1.1737234971007897,0
18,46,15,124,0.21269576561570458,0.2663453711465546,0
18,47,11,100,-0.19705733737457468,-0.044755700609183165,0
18,48,16,130,0.3151340413632744,0.344120639085489,0
18,49,27,228,1.4419550745865424,1.614450015421418,0
18,50,26,229,1.3395167988389727,1.6274125600779072,0
18,51,14,113,0.11025748986813477,0.12375737992517478,0
18,52,13,123,0.00781921412056495,0.2533828264900655,0
18,53,10,94,-0.2994956131221445,-0.1225309685481176,0
18,54,14,107,0.11025748986813477,0.045982111986240345,0
18,55,19,159,0.6224488686059838,0.7200344341236721,0
18,56,20,175,0.7248871443535537,0.9274351486274973,0
18,57,30,233,1.749269901829252,1.6792627387038632,0
18,58,19,143,0.6224488686059838,0.5126337196198469,0
18,59,8,84,-0.5043721646172842,-0.25215641511300835,0
18,60,13,97,0.00781921412056495,-0.08364333457865038,0
18,61,12,91,-0.09461906162700487,-0.1614186025175848,0
18,62,12,91,-0.09461906162700487,-0.1614186025175848,0
18,63,21,161,0.8273254201011235,0.7459595234366503,0
18,64,10,67,-0.2994956131221445,-0.47251967427332253,0
18,65,12,103,-0.09461906162700487,-0.005868066639715946,0
18,66,11,76,-0.19705733737457468,-0.3558567723649209,0
18,67,6,40,-0.7092487161124238,-0.8225083799985276,0
18,68,8,48,-0.5043721646172842,-0.7188080227466149,0
18,69,10,67,-0.2994956131221445,-0.47251967427332253,0
18,70,12,84,-0.09461906162700487,-0.25215641511300835,0
18,71,16,121,0.3151340413632744,0.22745773717708737,0
18,72,8,52,-0.5043721646172842,-0.6669578441206586,0
18,73,10,67,-0.2994956131221445,-0.47251967427332253,0
18,74,17,131,0.41757231711084425,0.35708318374197806,0
18,75,9,57,-0.4019338888697143,-0.6021451208382133,0
18,76,13,88,0.00781921412056495,-0.20030623648705204,0
18,77,25,194,1.2370785230914028,1.1737234971007897,0
18,78,12,93,-0.09461906162700487,-0.13549351320460667,0
18,79,17,143,0.41757231711084425,0.5126337196198469,0
18,80,10,96,-0.2994956131221445,-0.09660587923513946,0
18,81,9,80,-0.4019338888697143,-0.3040065937389646,0
18,82,35,285,2.261461280567101,2.353315060841295,0
18,83,9,74,-0.4019338888697143,-0.38178186167789907,0
18,84,10,70,-0.2994956131221445,-0.4336320403038553,0
18,85,2,17,-1.1190018191027031,-1.1206469070977763,0
18,86,24,178,1.134640247343833,0.9663227825969645,0
18,87,13,98,0.00781921412056495,-0.07068078992216131,0
18,88,13,101,0.00781921412056495,-0.031793155952694094,0
18,89,3,20,-1.0165635433551332,-1.081759273128309,0
18,90,15,104,0.21269576561570458,0.007094478016773126,0
18,91,6,45,-0.7092487161124238,-0.7576956567160822,0
18,92,3,20,-1.0165635433551332,-1.081759273128309,0
18,93,13,97,0.00781921412056495,-0.08364333457865038,0
18,94,19,147,0.6224488686059838,0.5644838982458033,0
18,95,12,94,-0.09461906162700487,-0.1225309685481176,0
18,96,19,148,0.6224488686059838,0.5774464429022923,0
18,97,8,64,-0.5043721646172842,-0.5114073082427898,0
18,98,15,103,0.21269576561570458,-0.005868066639715946,0
18,99,11,94,-0.19705733737457468,-0.1225309685481176,0
18,100,5,54,-0.8116869918599936,-0.6410327548076805,0
18,101,11,83,-0.19705733737457468,-0.2651189597694974,0
18,102,14,125,0.11025748986813477,0.27930791580304365,0
18,103,6,47,-0.7092487161124238,-0.731770567403104,0
18,104,11,92,-0.19705733737457468,-0.14845605786109575,0
18,105,14,134,0.11025748986813477,0.3959708177114453,0
18,106,10,82,-0.2994956131221445,-0.27808150442598645,0
18,107,10,92,-0.2994956131221445,-0.14845605786109575,0
18,108,6,44,-0.7092487161124238,-0.7706582013725712,0
18,109,18,131,0.520010592858414,0.35708318374197806,0
18,110,24,197,1.134640247343833,1.2126111310702568,0
19,1,5,44,-0.8116869918599936,-0.7706582013725712,0
19,2,5,41,-0.8116869918599936,-0.8095458353420384,0
19,3,5,36,-0.8116869918599936,-0.8743585586244838,0
19,4,15,103,0.21269576561570458,-0.005868066639715946,0
19,5,13,95,0.00781921412056495,-0.10956842389162852,0
19,6,9,61,-0.4019338888697143,-0.5502949422122569,0
19,7,12,93,-0.09461906162700487,-0.13549351320460667,0
19,8,14,100,0.11025748986813477,-0.044755700609183165,0
19,9,14,89,0.11025748986813477,-0.18734369183056296,0
19,10,13,92,0.00781921412056495,-0.14845605786109575,0
19,11,11,93,-0.19705733737457468,-0.13549351320460667,0
19,12,7,71,-0.606810440364854,-0.4206694956473663,0
19,13,6,52,-0.7092487161124238,-0.6669578441206586,0
19,14,6,51,-0.7092487161124238,-0.6799203887771477,0
19,15,9,68,-0.4019338888697143,-0.4595571296168335,0
19,16,11,78,-0.19705733737457468,-0.32993168305194276,0
19,17,12,97,-0.09461906162700487,-0.08364333457865038,0
19,18,9,58,-0.4019338888697143,-0.5891825761817242,0
19,19,9,65,-0.4019338888697143,-0.4984447635863007,0
19,20,11,76,-0.19705733737457468,-0.3558567723649209,0
19,21,15,126,0.21269576561570458,0.2922704604595327,0
19,22,6,48,-0.7092487161124238,-0.7188080227466149,0
19,23,13,110,0.00781921412056495,0.08486974595570757,0
19,24,10,74,-0.2994956131221445,-0.38178186167789907,0
19,25,8,71,-0.5043721646172842,-0.4206694956473663,0
19,26,19,151,0.6224488686059838,0.6163340768717596,0
19,27,10,84,-0.2994956131221445,-0.25215641511300835,0
19,28,11,77,-0.19705733737457468,-0.3428942277084318,0
19,29,10,72,-0.2994956131221445,-0.40770695099087717,0
19,30,8,66,-0.5043721646172842,-0.48548221892981164,0
19,31,13,90,0.00781921412056495,-0.17438114717407388,0
19,32,6,57,-0.7092487161124238,-0.6021451208382133,0
19,33,10,72,-0.2994956131221445,-0.40770695099087717,0
19,34,9,64,-0.4019338888697143,-0.5114073082427898,0
19,35,16,107,0.3151340413632744,0.045982111986240345,0
19,36,9,72,-0.4019338888697143,-0.40770695099087717,0
19,37,12,92,-0.09461906162700487,-0.14845605786109575,0
19,38,11,95,-0.19705733737457468,-0.10956842389162852,0
19,39,12,87,-0.09461906162700487,-0.21326878114354111,0
19,40,8,64,-0.5043721646172842,-0.5114073082427898,0
19,41,9,68,-0.4019338888697143,-0.4595571296168335,0
19,42,15,94,0.21269576561570458,-0.1225309685481176,0
19,43,14,98,0.11025748986813477,-0.07068078992216131,0
19,44,9,82,-0.4019338888697143,-0.27808150442598645,0
19,45,11,95,-0.19705733737457468,-0.10956842389162852,0
19,46,13,105,0.00781921412056495,0.0200570226732622,0
19,47,10,73,-0.2994956131221445,-0.3947444063343881,0
19,48,14,108,0.11025748986813477,0.058944656642729416,0
19,49,14,116,0.11025748986813477,0.162645013894642,0
19,50,9,71,-0.4019338888697143,-0.4206694956473663,0
19,51,11,81,-0.19705733737457468,-0.29104404908247555,0
19,52,7,69,-0.606810440364854,-0.44659458496034443,0
19,53,7,57,-0.606810440364854,-0.6021451208382133,0
19,54,12,92,-0.09461906162700487,-0.14845605786109575,0
19,55,11,81,-0.19705733737457468,-0.29104404908247555,0
19,56,9,66,-0.4019338888697143,-0.48548221892981164,0
19,57,3,30,-1.0165635433551332,-0.9521338265634183,0
19,58,30,263,1.749269901829252,2.0681390783985356,0
19,59,12,100,-0.09461906162700487,-0.044755700609183165,0
19,60,12,102,-0.09461906162700487,-0.01883061129620502,0
19,61,12,96,-0.09461906162700487,-0.09660587923513946,0
19,62,11,89,-0.19705733737457468,-0.18734369183056296,0
19,63,9,61,-0.4019338888697143,-0.5502949422122569,0
19,64,18,121,0.520010592858414,0.22745773717708737,0
19,65,15,111,0.21269576561570458,0.09783229061219663,0
19,66,8,58,-0.5043721646172842,-0.5891825761817242,0
19,67,10,73,-0.2994956131221445,-0.3947444063343881,0
19,68,9,90,-0.4019338888697143,-0.17438114717407388,0
19,69,10,75,-0.2994956131221445,-0.36881931702140996,0
19,70,9,58,-0.4019338888697143,-0.5891825761817242,0
19,71,9,68,-0.4019338888697143,-0.4595571296168335,0
19,72,8,69,-0.5043721646172842,-0.44659458496034443,0
19,73,16,148,0.3151340413632744,0.5774464429022923,0
19,74,9,68,-0.4019338888697143,-0.4595571296168335,0
19,75,25,188,1.2370785230914028,1.0959482291618552,0
19,76,14,120,0.11025748986813477,0.2144951925205983,0
19,77,8,75,-0.5043721646172842,-0.36881931702140996,0
19,78,7,56,-0.606810440364854,-0.6151076654947023,0
19,79,9,62,-0.4019338888697143,-0.5373323975557679,0
19,80,5,41,-0.8116869918599936,-0.8095458353420384,0
19,81,9,64,-0.4019338888697143,-0.5114073082427898,0
19,82,6,63,-0.7092487161124238,-0.5243698528992788,0
19,83,9,79,-0.4019338888697143,-0.3169691383954537,0
19,84,7,52,-0.606810440364854,-0.6669578441206586,0
19,85,6,53,-0.7092487161124238,-0.6539952994641696,0
19,86,5,46,-0.8116869918599936,-0.744733112059593,0
19,87,9,72,-0.4019338888697143,-0.40770695099087717,0
19,88,4,39,-0.9141252676075634,-0.8354709246550166,0
19,89,4,30,-0.9141252676075634,-0.9521338265634183,0
19,90,9,84,-0.4019338888697143,-0.25215641511300835,0
19,91,4,33,-0.9141252676075634,-0.913246192593951,0
19,92,6,47,-0.7092487161124238,-0.731770567403104,0
19,93,11,73,-0.19705733737457468,-0.3947444063343881,0
19,94,4,37,-0.9141252676075634,-0.8613960139679947,0
19,95,5,45,-0.8116869918599936,-0.7576956567160822,0
19,96,9,86,-0.4019338888697143,-0.22623132580003016,0
19,97,10,92,-0.2994956131221445,-0.14845605786109575,0
19,98,14,91,0.11025748986813477,-0.1614186025175848,0
20,1,5,38,-0.8116869918599936,-0.8484334693115057,0
20,2,5,45,-0.8116869918599936,-0.7576956567160822,0
20,3,4,31,-0.9141252676075634,-0.9391712819069291,0
20,4,7,57,-0.606810440364854,-0.6021451208382133,0
20,5,4,36,-0.9141252676075634,-0.8743585586244838,0
20,6,12,78,-0.09461906162700487,-0.32993168305194276,0
20,7,8,59,-0.5043721646172842,-0.5762200315252352,0
20,8,8,58,-0.5043721646172842,-0.5891825761817242,0
20,9,4,29,-0.9141252676075634,-0.9650963712199073,0
20,10,18,131,0.520010592858414,0.35708318374197806,0
20,11,4,37,-0.9141252676075634,-0.8613960139679947,0
20,12,11,75,-0.19705733737457468,-0.36881931702140996,0
20,13,6,42,-0.7092487161124238,-0.7965832906855493,0
20,14,12,87,-0.09461906162700487,-0.21326878114354111,0
20,15,10,76,-0.2994956131221445,-0.3558567723649209,0
20,16,11,72,-0.19705733737457468,-0.40770695099087717,0
20,17,4,33,-0.9141252676075634,-0.913246192593951,0
20,18,13,95,0.00781921412056495,-0.10956842389162852,0
20,19,3,25,-1.0165635433551332,-1.0169465498458636,0
20,20,5,40,-0.8116869918599936,-0.8225083799985276,0
20,21,7,56,-0.606810440364854,-0.6151076654947023,0
20,22,12,79,-0.09461906162700487,-0.3169691383954537,0
20,23,4,36,-0.9141252676075634,-0.8743585586244838,0
20,24,5,37,-0.8116869918599936,-0.8613960139679947,0
20,25,5,27,-0.8116869918599936,-0.9910214605328854,0
20,26,3,20,-1.0165635433551332,-1.081759273128309,0
20,27,5,31,-0.8116869918599936,-0.9391712819069291,0
20,28,2,18,-1.1190018191027031,-1.107684362441287,0
20,29,6,33,-0.7092487161124238,-0.913246192593951,0
20,30,2,14,-1.1190018191027031,-1.1595345410672433,0
20,31,3,20,-1.0165635433551332,-1.081759273128309,0
20,32,3,23,-1.0165635433551332,-1.0428716391588417,0
20,33,3,24,-1.0165635433551332,-1.0299090945023526,0
20,34,2,20,-1.1190018191027031,-1.081759273128309,0
20,35,4,26,-0.9141252676075634,-1.0039840051893745,0
20,36,5,36,-0.8116869918599936,-0.8743585586244838,0
20,37,5,40,-0.8116869918599936,-0.8225083799985276,0
20,38,6,41,-0.7092487161124238,-0.8095458353420384,0
20,39,24,185,1.134640247343833,1.057060595192388,0
20,40,34,265,2.1590230048195314,2.0940641677115135,0
20,41,3,24,-1.0165635433551332,-1.0299090945023526,0
20,42,8,56,-0.5043721646172842,-0.6151076654947023,0
20,43,5,39,-0.8116869918599936,-0.8354709246550166,0
20,44,8,65,-0.5043721646172842,-0.4984447635863007,0
20,45,10,66,-0.2994956131221445,-0.48548221892981164,0
20,46,7,52,-0.606810440364854,-0.6669578441206586,0
20,47,22,175,0.9297636958486933,0.9274351486274973,0
20,48,10,69,-0.2994956131221445,-0.44659458496034443,0
20,49,4,32,-0.9141252676075634,-0.9262087372504401,0
20,50,9,60,-0.4019338888697143,-0.5632574868687461,0
20,51,5,35,-0.8116869918599936,-0.8873211032809729,0
20,52,11,66,-0.19705733737457468,-0.48548221892981164,0
20,53,19,145,0.6224488686059838,0.5385588089328252,0
20,54,10,80,-0.2994956131221445,-0.3040065937389646,0
20,55,8,77,-0.5043721646172842,-0.3428942277084318,0
20,56,6,57,-0.7092487161124238,-0.6021451208382133,0
20,57,7,63,-0.606810440364854,-0.5243698528992788,0
20,58,15,121,0.21269576561570458,0.22745773717708737,0
20,59,8,60,-0.5043721646172842,-0.5632574868687461,0
20,60,6,49,-0.7092487161124238,-0.7058454780901259,0
20,61,15,110,0.21269576561570458,0.08486974595570757,0
20,62,5,58,-0.8116869918599936,-0.5891825761817242,0
20,63,13,124,0.00781921412056495,0.2663453711465546,0
20,64,10,82,-0.2994956131221445,-0.27808150442598645,0
20,65,11,77,-0.19705733737457468,-0.3428942277084318,0
20,66,12,96,-0.09461906162700487,-0.09660587923513946,0
20,67,5,38,-0.8116869918599936,-0.8484334693115057,0
20,68,6,39,-0.7092487161124238,-0.8354709246550166,0
20,69,16,113,0.3151340413632744,0.12375737992517478,0
20,70,8,73,-0.5043721646172842,-0.3947444063343881,0
20,71,26,237,1.3395167988389727,1.7311129173298196,0
20,72,21,144,0.8273254201011235,0.525596264276336,0
20,73,15,122,0.21269576561570458,0.24042028183357644,0
20,74,13,85,0.00781921412056495,-0.23919387045651924,0
20,75,10,92,-0.2994956131221445,-0.14845605786109575,0
20,76,12,95,-0.09461906162700487,-0.10956842389162852,0
20,77,19,131,0.6224488686059838,0.35708318374197806,0
20,78,8,73,-0.5043721646172842,-0.3947444063343881,0
20,79,5,39,-0.8116869918599936,-0.8354709246550166,0
20,80,15,143,0.21269576561570458,0.5126337196198469,0
20,81,17,125,0.41757231711084425,0.27930791580304365,0
20,82,9,71,-0.4019338888697143,-0.4206694956473663,0
20,83,5,39,-0.8116869918599936,-0.8354709246550166,0
20,84,9,66,-0.4019338888697143,-0.48548221892981164,0
20,85,9,71,-0.4019338888697143,-0.4206694956473663,0
20,86,26,211,1.3395167988389727,1.394086756261104,0
20,87,15,144,0.21269576561570458,0.525596264276336,0
20,88,12,101,-0.09461906162700487,-0.031793155952694094,0
20,89,12,86,-0.09461906162700487,-0.22623132580003016,0
20,90,17,132,0.41757231711084425,0.37004572839846717,0
20,91,9,70,-0.4019338888697143,-0.4336320403038553,0
20,92,7,54,-0.606810440364854,-0.6410327548076805,0
20,93,4,37,-0.9141252676075634,-0.8613960139679947,0
20,94,18,132,0.520010592858414,0.37004572839846717,0
20,95,4,33,-0.9141252676075634,-0.913246192593951,0
20,96,16,121,0.3151340413632744,0.22745773717708737,0
20,97,30,209,1.749269901829252,1.3681616669481258,0
20,98,12,83,-0.09461906162700487,-0.2651189597694974,0
20,99,13,91,0.00781921412056495,-0.1614186025175848,0
20,100,8,63,-0.5043721646172842,-0.5243698528992788,0
20,101,7,58,-0.606810440364854,-0.5891825761817242,0
20,102,8,68,-0.5043721646172842,-0.4595571296168335,0
20,103,6,53,-0.7092487161124238,-0.6539952994641696,0
20,104,12,90,-0.09461906162700487,-0.17438114717407388,0
20,105,7,60,-0.606810440364854,-0.5632574868687461,0
20,106,3,28,-1.0165635433551332,-0.9780589158763964,0
20,107,6,38,-0.7092487161124238,-0.8484334693115057,0
20,108,13,111,0.00781921412056495,0.09783229061219663,0
20,109,12,89,-0.09461906162700487,-0.18734369183056296,0
20,110,10,71,-0.2994956131221445,-0.4206694956473663,0
20,111,9,69,-0.4019338888697143,-0.44659458496034443,0
20,112,11,80,-0.19705733737457468,-0.3040065937389646,0
20,113,14,123,0.11025748986813477,0.2533828264900655,0
20,114,18,128,0.520010592858414,0.31819554977251086,0
20,115,11,74,-0.19705733737457468,-0.38178186167789907,0
20,116,9,84,-0.4019338888697143,-0.25215641511300835,0
20,117,12,105,-0.09461906162700487,0.0200570226732622,0
20,118,7,41,-0.606810440364854,-0.8095458353420384,0
20,119,6,41,-0.7092487161124238,-0.8095458353420384,0
20,120,13,106,0.00781921412056495,0.033019567329751275,0
20,121,15,128,0.21269576561570458,0.31819554977251086,0
20,122,6,47,-0.7092487161124238,-0.731770567403104,0
20,123,18,138,0.520010592858414,0.4478209963374016,0
20,124,12,93,-0.09461906162700487,-0.13549351320460667,0
20,125,8,54,-0.5043721646172842,-0.6410327548076805,0
20,126,8,74,-0.5043721646172842,-0.38178186167789907,0
20,127,12,107,-0.09461906162700487,0.045982111986240345,0
20,128,17,133,0.41757231711084425,0.3830082730549562,0
20,129,9,72,-0.4019338888697143,-0.40770695099087717,0
20,130,21,163,0.8273254201011235,0.7718846127496284,0
20,131,18,151,0.520010592858414,0.6163340768717596,0
20,132,15,118,0.21269576561570458,0.18857010320762013,0
20,133,13,104,0.00781921412056495,0.007094478016773126,0
20,134,19,157,0.6224488686059838,0.694109344810694,0
20,135,11,102,-0.19705733737457468,-0.01883061129620502,0
21,1,11,95,-0.19705733737457468,-0.10956842389162852,0
21,2,11,81,-0.19705733737457468,-0.29104404908247555,0
21,3,15,141,0.21269576561570458,0.4867086303068688,0
21,4,11,80,-0.19705733737457468,-0.3040065937389646,0
21,5,14,116,0.11025748986813477,0.162645013894642,0
21,6,8,70,-0.5043721646172842,-0.4336320403038553,0
21,7,14,111,0.11025748986813477,0.09783229061219663,0
21,8,9,76,-0.4019338888697143,-0.3558567723649209,0
21,9,8,86,-0.5043721646172842,-0.22623132580003016,0
21,10,8,71,-0.5043721646172842,-0.4206694956473663,0
21,11,10,82,-0.2994956131221445,-0.27808150442598645,0
21,12,7,56,-0.606810440364854,-0.6151076654947023,0
21,13,11,93,-0.19705733737457468,-0.13549351320460667,0
